Instrument type,	Instrument,	Mooring,	Serial No,	Sample Period (secs),	Depth,	Max Depth,	Bottom Depth at deployment,	T-Cal bath?,	Lat,	Long,	Clock offset start,	Clock offset end,	Anchor deploy time (in),	Release time (out),	Time in Cal bath,	Time out cal bath,
SBE37,SBE37SMP,EAC4800,14029, ,81,,4791,,-27.1054 ,155.3053,0,9,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,20265, ,116,,4791,,-27.1054 ,155.3053,0,-15,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,4170, ,151,,4791,,-27.1054 ,155.3053,0,154,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,20276, ,181,,4791,,-27.1054 ,155.3053,0,-20,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,4678, ,231,,4791,,-27.1054 ,155.3053,0,96,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,7900, ,281,,4791,,-27.1054 ,155.3053,0,65,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,6286, ,331,,4791,,-27.1054 ,155.3053,0,117,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,4683, ,381,,4791,,-27.1054 ,155.3053,0,100,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
RDI ADCP,WHLS75-I-2,EAC4800,17742, ,399,,4791,,-27.1054 ,155.3053,0,-610,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,6275, ,466,,4791,,-27.1054 ,155.3053,0,89,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-5070 (AQD 6829), ,581,,4791,,-27.1054 ,155.3053,0,95,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,6276, ,581,,4791,,-27.1054 ,155.3053,0,131,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,4686, ,781,,4791,,-27.1054 ,155.3053,0,119,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-5476 (AQD 6831), ,985,,4791,,-27.1054 ,155.3053,0,66,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,13260, ,985,,4791,,-27.1054 ,155.3053,0,-7,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39plus,EAC4800,39p-8087, ,1175,,4791,,-27.1054 ,155.3053,0,10,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,4891, ,1285,,4791,,-27.1054 ,155.3053,0,104,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-5069 (AQD 6837), ,1487,,4791,,-27.1054 ,155.3053,0,95,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE39,SBE39,EAC4800,6284, ,1487,,4791,,-27.1054 ,155.3053,0,79,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Star Oddi,Starmon mini,EAC4800,T-4777, ,1740,,4791,,-27.1054 ,155.3053,0,-900,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-5065 (AQD 9826), ,1980,,4791,,-27.1054 ,155.3053,0,82,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,7901, ,1980,,4791,,-27.1054 ,155.3053,0,60,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-4909 (AQD 9844), ,3195,,4791,,-27.1054 ,155.3053,0,82,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,7902, ,3195,,4791,,-27.1054 ,155.3053,0,48,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
Nortek DW,Aquadopp DW 2Mhz,EAC4800,A6L-5012 (AQD 9851), ,4720,,4791,,-27.1054 ,155.3053,0,92,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
SBE37,SBE37SMP,EAC4800,7896, ,4720,,4791,,-27.1054 ,155.3053,0,21,13/9/2019 7:40,14/5/2021 21:28,01/01/2001 00:00,01/01/2001 00:00
